"Order Number ","Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"," Assigned to"," Assigned at"
"53405","Leopard Double Face Jacket","68590966171900","31434569285924","NA","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_d2b98b3c-dbf6-45ae-b2ac-95c5c0b472e8.jpg?v=1737631775","Manar Mahmoud ","2025-02-16 19:14:48"
"53454","Essential Shawl","60577011921700","31434782769444","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/116.jpg?v=1738485584","Manar Mahmoud ","2025-02-17 11:34:06"
"53499","Diamond Lycra Scarf","10513081312198","31435173200164","NA","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_de1f9d16-857c-4f3a-859e-cb9f62282533.jpg?v=1739195028","Amira Ahmed","2025-02-17 12:22:07"
"53618","Easy Closed Wrap Scarf","10513094400296","31436501549348","hold","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_7d2bcfbe-9007-4e53-be1f-2d9ed53ae4b5.jpg?v=1737468531","Hader Magdy","2025-02-17 17:14:36"
"53618","Easy Opened Wrap Scarf","10513098621797","31436501614884","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_512f4e11-8873-4d4c-b1ad-93b594da942e.jpg?v=1737468504","Hader Magdy","2025-02-17 17:14:36"
"53628","Short Basic Fit Pullover","10590165612200","31436553158948","hold","1","Free Size / DarkGray","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_69bee7c6-812e-4239-bfb0-838e9885a8e1.jpg?v=1737469801","Manar Mahmoud ","2025-02-17 17:08:52"
"53641","Oversized Shirt","22499359316200","31436692750628","hold","1","LimeGreen / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_f4387b5d-5340-4230-8021-8474ddfd09f7.jpg?v=1737469058","Hader Magdy","2025-02-18 11:22:03"
"53646","Electronic Counter","10088484343201","31436705726756","hold","1","8","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_2bebcb96-376e-4d35-ac68-91dfc7b9263f.jpg?v=1737469089","Hader Magdy","2025-02-18 11:59:37"
"53662","No Thread Underscarf with Tie-Back","10422323121700","31436885459236","hold","2","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_98af5df0-c1b9-4699-b107-de8b5bdee678.jpg?v=1737468631","Aya","2025-02-18 10:50:13"
"53663","Striped Satin Chiffon Scarf","10412006421798","31436898173220","NA","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_baf9b65e-dbd1-49c2-9241-934c5df56b5e.jpg?v=1737902996","Aya","2025-02-18 10:55:51"
"53676","Striped Satin Chiffon Scarf","10412006421798","31437032030500","NA","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_baf9b65e-dbd1-49c2-9241-934c5df56b5e.jpg?v=1737902996","Manar Mahmoud ","2025-02-18 10:54:37"
"53703","Casual Fur Jacket","16590964021700","31437242695972","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_178b46f4-8a26-414d-ad21-186ef6a85cdd.jpg?v=1737468453","Amira Ahmed","2025-02-18 11:49:58"
"53738","Ember Chiffon Scarf","10411001017054","31437574340900","hold","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/45_586eda5c-1e3a-40ab-87e6-7d83aa73bac6.jpg?v=1737468233","Manar Mahmoud ","2025-02-18 12:02:14"
"53756","Long Modest Basic Fit Pullover","10590165717600","31438053671204","hold","1","Free Size / Marron","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_be667050-492e-4085-9280-2e37bd7157a6.jpg?v=1737469835","Aya","2025-02-18 11:47:42"
"53772","Portable Isdal","12488484117000","31438194966820","hold","3","Olive / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/3_367a7495-8a83-486e-93cc-a913fa7f7512.jpg?v=1737469464","Aya","2025-02-18 11:50:17"
"53791","Full Chemise Cotton Body","10033434000240","31438329577764","hold","1","Large / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_ec844969-aa17-4d0a-9079-00b037acb65f.jpg?v=1737469845","Aya","2025-02-18 13:09:13"
"53791","Basic Clips Underscarf","10422424041000","31438329708836","hold","1","TaupeBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_99dff1c3-68d0-4f5f-9fa6-140f43aa246c.jpg?v=1737468680","Aya","2025-02-18 13:09:13"
"53721","Pleated Chiffon Scarf","10011020020217","31438459666724","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020020217.jpg?v=1737468830","Aya","2025-02-18 15:17:10"
"53805","Chemise Sleeves Basic Undershirt","10033030000130","31438417297700","hold","1","Medium / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_9d9112fd-76c5-41c8-ae8a-730701077171.jpg?v=1737469847","Aya","2025-02-18 15:51:36"
"53809","Tulle Bodysuit","10433434721700","31438438498596","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_24b8ded7-bf76-47f4-94f6-ff2c58987195.jpg?v=1737468496","Aya","2025-02-18 15:53:40"
"53815","Full Chemise Pleated Collar","10033535321760","31438470840612","hold","1","2XL / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_0fe1ac73-3373-4d24-a19a-479fd9a09ad0.jpg?v=1737469838","Manar Mahmoud ","2025-02-18 15:48:56"
"53819","Kuwaiti Basic Scarf","10413097509798","31438497218852","NA","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_4d5df899-700c-4e86-a301-9b9577d144aa.jpg?v=1739111812","Manar Mahmoud ","2025-02-18 15:55:07"
"53823","Light Gradient Cotton Scarf","60011010212155","31438520713508","hold","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_c7530924-f81e-4351-8ec3-d5f006558aa3.jpg?v=1737468832","Manar Mahmoud ","2025-02-18 16:01:07"
"53833","Whisper Long Tassels Shawl","60077074090002","31438568325412","hold","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_9c2a3624-ac1a-4835-9813-ecf5ee13ad24.jpg?v=1737468535","Aya","2025-02-18 16:16:46"
"53838","Plain Winter Shawl","60077074111122","31438601290020","hold","1","30","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/100_dab8e9b1-3ec5-4549-99d6-b80fe07f25ca.jpg?v=1737469864","Amira Ahmed","2025-02-18 16:26:57"
"53844","Striped Satin Chiffon Scarf","10412006402298","31438662730020","NA","1","PowderPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_96d17e85-4fbb-4f51-ac57-2cd581aa7309.jpg?v=1737903010","Hader Magdy","2025-02-19 10:44:09"
"53847","Siwa Glow Kaftan","12596363821700","31438676230436","NA","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_aa339817-0dae-4626-8b9c-5d9c76249162.jpg?v=1739629961","Hader Magdy","2025-02-19 11:50:11"
"53847","Diamond Counter","10088484341416","31438676263204","NA","2","16","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_d926ab3b-d78a-4289-912a-48d5974cbd59.jpg?v=1737469460","Hader Magdy","2025-02-19 11:50:11"
"53848","Light Gradient Cotton Scarf","60011010212152","31438681211172","hold","1","19","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19_937ba7f2-436a-4123-a286-4072808d6ec7.jpg?v=1737468834","Hader Magdy","2025-02-19 10:55:20"
"53848","Cozy Cotton Scarf","10011030950163","31438681604388","hold","1","LimeGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/34_737d0b94-1c51-4fa3-8936-bb58ad995e20.jpg?v=1737468809","Hader Magdy","2025-02-19 10:55:21"
"53849","Diamond Counter","10088484341416","31438683767076","NA","1","16","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_d926ab3b-d78a-4289-912a-48d5974cbd59.jpg?v=1737469460","Hader Magdy","2025-02-19 11:34:26"
"53850","Vital Chiffon Scarf (Small Size)","10512002209898","31438687633700","NA","1","Rose","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/18_cb3473ea-e8ba-4e7e-bfc3-2b62dbdc22c2.jpg?v=1739187677","Hader Magdy","2025-02-19 11:37:16"
