"Order Number ","Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"," Assigned to"," Assigned at"
"47508","Must Have Shirt","57590441116700","31350634479908","hold","1","LimeGreen / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_0c4f2cda-9ad0-4824-9708-d6f8e65488fb.jpg?v=1734480424","Aya","2025-01-09 11:18:20"
"46029","Easy Opened Wrap Scarf","10413098621797","31336504656164","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_512f4e11-8873-4d4c-b1ad-93b594da942e.jpg?v=1729682525","Manar Mahmoud ","2025-01-09 15:26:10"
"48111","Lined Lycra Scarf","10011030810217","31354657014052","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19.png?v=1715848972","Toaa Aisem ","2025-01-11 14:00:29"
"48113","Wild Fusion Chiffon Scarf","10412051653098","31354657734948","hold","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/69_b2097091-5f7a-4981-b875-9845d9566557.jpg?v=1734185221","Toaa Aisem ","2025-01-11 15:24:44"
"48113","Ivory Petals Silk Scarf","10414051690898","31354657800484","hold","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15_3cabe7b7-0244-43bb-b044-aa12096fb888.jpg?v=1732016960","Toaa Aisem ","2025-01-11 15:24:45"
"48051","Fur Basic Jacket","16590941301200","31354330579236","hold","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_63686aff-1692-4553-ae7d-2c6303a8f7d3.jpg?v=1735219403","Amira Ahmed","2025-01-11 12:20:07"
"47962","Pure Chiffon Crinkle Scarf","10011020013157","31353321193764","hold","1","MintGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_359367d5-f6fa-4d70-8a1e-43600e9e52c6.jpg?v=1719915576","Aya","2025-01-11 12:51:23"
"47886","Modal Cotton Scarf","10011030957260","31352835211556","hold","1","Creamy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_514b8780-b538-4055-ba1c-1d4a2c384874.jpg?v=1724752607","Manar Mahmoud ","2025-01-11 14:45:06"
"47886","Modal Cotton Scarf","10011030957177","31352835244324","hold","1","BabyBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_2ab03c50-b610-4d95-a9bc-5c0dc2848059.jpg?v=1727270769","Manar Mahmoud ","2025-01-11 14:45:06"
"47840","Go-Casual Hoodie","43590440421700","31352634409252","hold","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_dda6ed6a-d5fd-4a8d-bb44-b1c91a709074.jpg?v=1734459528","Manar Mahmoud ","2025-01-11 11:45:38"
