"Order Number ","Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"," Assigned to"," Assigned at"
"23620","Everyday Linen Pants","14499555407640","15359470403876","genena_mall","1","Purple / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_c3ade030-5349-42d3-9a4a-e86b4719363d.jpg?v=1722940720","Amira Ahmed","2024-09-17 23:01:14"
"23862","Letters Printed Modest Burkini","17499160862620","15363795255588","hegaz","1","S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_9327674f-796a-40cb-b25e-6a28fc809c02.jpg?v=1718290821","Hader Magdy","2024-09-20 19:28:12"
"23920","Breeze Loose Top","31499464825640","15364899143972","nozha","1","Creamy / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_89af2ce1-8857-4c9d-9776-2b33e7fddc18.jpg?v=1719410484","Manar Mahmoud ","2024-09-20 19:20:51"
"23920","Breeze Loose Top","31499464800140","15364899176740","nozha","1","White / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_dc0d9158-50dc-473d-a475-ad53363c68b3.jpg?v=1719410519","Manar Mahmoud ","2024-09-20 19:20:51"
"23932","Buttoned Chemise Skirt","10055150100200","15365341348132","hegaz","1","Free size / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f28861e7-eeb8-4718-b4c4-b1140d6999b3.jpg?v=1721561156","Hader Magdy","2024-09-20 19:28:12"
"23930","Lined Linen Scarf","10011030960160","15365253562660","hold","1","LaurelGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/n6G6fHThtbs68o14iGk7BrHhwq54aWQoRv4HkH2n.png?v=1720430666","Aya","2024-09-19 11:54:16"
"23775","Middle Pocket Shirt","57499464000400","15362266693924","hegaz","1","Beige / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_14108d6f-dc21-483b-811e-7984ccbadb33.jpg?v=1717949132","Aya","2024-09-20 19:28:12"
"23946","Must-Have Cotton Scarf","10011013584002","15365529207076","galleria_mall","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011013584002.jpg?v=1723730249","Hader Magdy","2024-09-20 19:20:51"
"23955","Embroidered Linen Scarf","10413099121798","15365595005220","main_inventory","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_adec652b-c07e-476b-a0cf-60bd48971953.jpg?v=1726489721","Hader Magdy","2024-09-20 19:20:51"
"23947","Basic Denim Shirt","43499462518300","15365533761828","nozha","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6f103ff7-7e0c-4b76-bd28-430350bd038c.jpg?v=1722434754","Amira Ahmed","2024-09-20 19:20:51"
"23957","Basic Denim Shirt","43499462518300","15365632524580","hold","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6f103ff7-7e0c-4b76-bd28-430350bd038c.jpg?v=1722434754","Aya","2024-09-19 15:58:00"
"23963","Long Sleeves Vest","10033333100200","15365672304932","main_inventory","1","Free size / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/lG9AgxMc19PMB7ig0uLbtayFMgncUNXbhHMYehUF_9dc88926-6635-4b17-91ac-949d353d44c4.jpg?v=1706294218","Hader Magdy","2024-09-20 19:20:51"
