"Order Number ","Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"," Assigned to"," Assigned at"
"29586","Vital Shirt","17499459900240","31121046143268","hold","1","Offwhite / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_b28806f3-b88a-4439-8f1b-501653fa4deb.jpg?v=1719304803","Manar Mahmoud ","2024-10-15 17:31:18"
"29589","Everyday Linen Satin Scarf","10011030971005","31121063641380","hold","1","TanBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_0687fddc-26cd-4cd9-a512-ee1b88760a63.jpg?v=1718287548","Manar Mahmoud ","2024-10-15 17:32:28"
"29589","Everyday Linen Satin Scarf","10413097121798","31121063674148","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/22_b86e3c62-b8aa-47a9-a13c-bf7fdf1559db.jpg?v=1718287588","Manar Mahmoud ","2024-10-15 17:32:28"
"29597","Pleasant Chiffon Scarf","10411001016745","31121168761124","hold","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/82.jpg?v=1727103827","Manar Mahmoud ","2024-10-15 16:27:18"
"29598","Everyday Hoodie","10090367620900","31121194025252","hold","1","Free Size / RoyalBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/k8HsEuqBXTcjL4bRpxiVfpuhk9LfNbtDMSZdQQzb_f1361939-f0dc-45af-a9ad-6f1218d4f543.png?v=1706294524","Manar Mahmoud ","2024-10-15 17:01:25"
"29598","Autumn Set","10090775000400","31121194123556","hold","1","Free Size / 5","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/aH4BU0iqzYSl9N3MjrlZnOHkxB7eenkOZC1yxu8r_38b3afe0-85d4-4345-8f29-007d366ed0bb.png?v=1706294491","Manar Mahmoud ","2024-10-15 17:01:25"
"29652","Arabian Black Scarf","10011001014926","31121934614820","hold","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_b5e036b6-ae1c-4785-818b-bdd49b4699c3.jpg?v=1710674174","Hader Magdy","2024-10-15 14:11:31"
"29660","Plain Linen Pants","57499568521700","31122143674660","hold","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_c23bbeee-e9df-4624-aeee-0fbc6a57dc11.jpg?v=1724598008","Hader Magdy","2024-10-15 11:30:23"
"29660","Breeze Loose Top","31499464821740","31122143707428","hold","1","Black / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_25f0cb5b-0a8b-4d88-9027-5c97b5fe9f4e.jpg?v=1719410591","Hader Magdy","2024-10-15 11:30:23"
"29660","Vital Shirt","17499459900240","31122143805732","hold","1","Offwhite / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_b28806f3-b88a-4439-8f1b-501653fa4deb.jpg?v=1719304803","Hader Magdy","2024-10-15 11:30:23"
"29660","Vital Shirt","17499459921740","31122143838500","hold","1","Black / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_043c248a-b2cc-4801-b604-cbbd31241019.jpg?v=1719304811","Hader Magdy","2024-10-15 11:30:23"
"29660","Pockets Shirt","57499767500200","31122143871268","hold","1","Offwhite / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/57499767500200.jpg?v=1718030267","Hader Magdy","2024-10-15 11:30:23"
"29660","Stripy Linen Set","57499868409400","31122143904036","hold","1","2 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_6291e5d1-c775-4451-a931-65dc7cbe2cd5.jpg?v=1718006772","Hader Magdy","2024-10-15 11:30:23"
"29661","Tulip Turkish Clips","0002-01-22","31122208555300","NA","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_547fa4d1-b96e-4e52-9d3f-f54c9b99ef8e.jpg?v=1717325958","Hader Magdy","2024-10-15 14:14:48"
"29661","Modal Cotton Scarf","10011030957002","31122208653604","hold","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_219c6cf2-de9b-4ea5-9037-e7ce11f11370.jpg?v=1727270740","Hader Magdy","2024-10-15 14:14:48"
"29672","Everyday Pullover","76090164012100","31122346803492","hold","1","Silver / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_5823ed42-359d-4de0-be68-bc30255ee764.jpg?v=1727798777","Hader Magdy","2024-10-15 11:49:41"
"29674","Everyday Hoodie","10090367617100","31122375803172","hold","1","Free Size / Olive","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/l9NSXPN8gae4BJx3b4AWljuDiKN4JFbaaer5qTOp_342d8f4c-ce41-40c3-9652-f573212f7420.png?v=1706294524","Hader Magdy","2024-10-15 14:36:10"
"29674","Fringes Sweatshirt","57090367722900","31122375835940","hold","1","Free Size / AntiqueWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_e30d88d2-9621-44b2-b81b-8e629d4514bd.jpg?v=1727794537","Hader Magdy","2024-10-15 14:36:10"
"29674","Must Have Shirt","57499353103000","31122375934244","hold","1","Cashmere / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_e6537791-88ec-4641-b415-dc5d6d71bb67.jpg?v=1715517953","Hader Magdy","2024-10-15 14:36:11"
