"Order Number ","Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"," Assigned to"," Assigned at"
"26056","Tulip Turkish Clips","0002-01-22","31095752786212","NA","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_547fa4d1-b96e-4e52-9d3f-f54c9b99ef8e.jpg?v=1717325958","Amira Ahmed","2024-10-05 11:35:09"
"26056","Tulip Turkish Clips","0002-01-19","31095752818980","NA","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_23d2f690-c774-40ad-bf25-e5daf81661af.jpg?v=1717325959","Amira Ahmed","2024-10-05 11:35:09"
"26056","Palestine Chiffon Scarf","10011001013517","31095753015588","hold","1","3","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_54ec014b-ff94-4a19-a041-beafcbfc6e14.jpg?v=1721208038","Amira Ahmed","2024-10-05 11:35:09"
"26258","Scarf Spray","56088181090002","31096849891620","hold","1","Fresh","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/56088181090002.jpg?v=1722896800","Amira Ahmed","2024-10-05 11:48:46"
"26464","Matte Magnet Pin With Logo","1001-27","31097886736676","NA","1","8","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_42f65fa6-8721-44fe-bb04-a291bbe48075.jpg?v=1716889786","Manar Mahmoud ","2024-10-05 13:30:56"
"26464","Plain Pure Scarf (Small Size)","10011020022230","31097886769444","shortage","1","SandBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020022230.jpg?v=1716467043","Manar Mahmoud ","2024-10-05 13:30:56"
"26464","No Thread Underscarf","10022323000200","31097886834980","hold","2","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_a775c7ad-c3c3-4fbf-bc21-301702aae345.jpg?v=1727259065","Manar Mahmoud ","2024-10-05 13:30:56"
"26464","No Thread Underscarf","10022323024300","31097886867748","hold","1","Almond","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/25_807e30fd-527c-47b5-969b-939d66ef9bca.jpg?v=1727259111","Manar Mahmoud ","2024-10-05 13:30:56"
"26480","Middle Pocket Shirt","57499464014800","31097978421540","hold","1","Green / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_1e1f9c18-fe4d-4958-97a4-3224ed87b58d.jpg?v=1717949134","Support 1","2024-10-05 13:35:32"
"26483","Plain Linen Dress","57496261700100","31097987399972","hold","1","Free size / Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_d3c837fd-514b-4c8b-9bf2-c5059a19c40f.jpg?v=1717600310","Support 1","2024-10-05 13:41:18"
"26491","Zip Up Sweatshirt","57090367815000","31098068009252","hold","1","Free Size / 3","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_22ac9d21-3d8a-411d-bbac-88906bf065b7.jpg?v=1727793731","Manar Mahmoud ","2024-10-05 11:32:28"
"26491","Comfy Shirt","16499453616200","31098068074788","hold","1","Light green / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_b6335937-5931-4953-8e4a-85ac2c77931e.jpg?v=1712332863","Manar Mahmoud ","2024-10-05 11:32:28"
"26491","No Thread Underscarf","10022323021700","31098068140324","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/20_7a1bca2c-3ca1-43b9-99de-cac932cdbe54.jpg?v=1727259015","Manar Mahmoud ","2024-10-05 11:32:28"
"25973","Middle Pocket Shirt","57499464021700","31100132458788","hold","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_22f44825-73c4-439a-b292-1e06c31bfcee.jpg?v=1717949128","Amira Ahmed","2024-10-05 11:02:23"
"26108","Basic Skirt","57499565427900","31100233548068","hold","1","Green / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_c3b8c605-9eb3-4666-bc48-afa9a43fdfff.jpg?v=1716980749","Manar Mahmoud ","2024-10-05 11:57:54"
"26293","Basic Sleeveless Shirt","43499464701220","31097032016164","hold","1","Beige / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_c6e43984-2618-44c7-9bd7-62c9626dc52a.jpg?v=1720630505","Manar Mahmoud ","2024-10-05 11:43:43"
"26159","Jewel Winter Shawl","60077174004912","31097026281764","hold","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6191eb81-72b1-46f4-aaa4-159be7a2de53.jpg?v=1727358803","Support 1","2024-10-05 12:26:31"
"26530","Fur Jacket","57090969300204","31098385793316","hold","2","OffWhite / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_5d3cdcdb-038a-4d0b-b47e-466726b4d879.jpg?v=1727702185","Hader Magdy","2024-10-05 13:26:05"
"26547","Comfy Shirt","16499453616200","31098476134692","hold","1","Light green / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_b6335937-5931-4953-8e4a-85ac2c77931e.jpg?v=1712332863","Hader Magdy","2024-10-05 14:00:27"
"26547","Plain Pure Scarf (Small Size)","10011020022096","31098476265764","shortage","1","ChocolateBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_b05dd7ab-9a49-471e-8a3b-0622be03f38e.jpg?v=1719400631","Hader Magdy","2024-10-05 14:00:27"
"26560","Letters Printed Modest Burkini","17499160862640","31098718978340","hold","1","L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_9327674f-796a-40cb-b25e-6a28fc809c02.jpg?v=1718290821","Hader Magdy","2024-10-05 14:23:42"
"26578","Printed Gradient Scarf","60011010313137","31099089355044","hold","2","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_c7ada42a-ae01-4963-8665-811c95d0d346.jpg?v=1726058513","Hader Magdy","2024-10-05 15:02:38"
"26580","Portable Skirt","10088484142214","31099107016996","hold","1","Navy / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/3_5143499a-9aca-407d-a7a9-31eb3b9f2f05.jpg?v=1709746348","Hader Magdy","2024-10-05 15:09:50"
"26585","Basic Turkish Clips","0002-01-41","31099144143140","NA","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/RlrH8u1HqLUZlUruCYGJG5jGdmf9o3I06cNV8NJ7_f66e8335-e586-495d-beca-4151a6827940.jpg?v=1706293755","Hader Magdy","2024-10-05 15:17:54"
"26585","Tulip Turkish Clips","0002-01-20","31099144175908","NA","1","Simon","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_fdb613ff-29f7-439d-859f-97d59da22514.jpg?v=1717325960","Hader Magdy","2024-10-05 15:17:54"
"26585","Tulip Turkish Clips","0002-01-18","31099144208676","NA","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_f9ec9e5a-4a80-44ff-afa0-c5dba73a013c.jpg?v=1717325958","Hader Magdy","2024-10-05 15:17:54"
"26585","Tulip Turkish Clips","0002-01-17","31099144241444","NA","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_5d70b27c-ef10-430e-819c-bd4cd5179909.jpg?v=1717325960","Hader Magdy","2024-10-05 15:17:54"
"26585","Tulip Turkish Clips","0002-01-19","31099144274212","NA","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_23d2f690-c774-40ad-bf25-e5daf81661af.jpg?v=1717325959","Hader Magdy","2024-10-05 15:17:54"
"26587","Regular Fit Vest","57090962921720","31099156857124","hold","1","Black / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_52b6f9ac-88a6-4572-8b76-43fdcc438800.jpg?v=1727791427","Hader Magdy","2024-10-05 16:16:30"
"26590","Breathable Sleeveless Dress","16499262200240","31099211219236","hold","1","Offwhite / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_836e83bd-b0f5-4061-9c0f-a5b507d2053c.jpg?v=1717493312","Hader Magdy","2024-10-05 17:27:28"
"26606","Easy Go Long Cardigan","76090668222900","31099334000932","hold","1","Free Size / Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/8tUW6bjNcE84vkHYrGmMlj00g5cMBer98TwY2gnO_c9b2c958-6492-43b0-83dd-20fae22d262b.jpg?v=1706295180","Hader Magdy","2024-10-05 18:04:32"
"26606","Snake Leather Vest","57090961100400","31099334033700","hold","1","Free Size / Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_393c1366-af6a-4485-8f9a-62bdd91f974c.jpg?v=1727790306","Hader Magdy","2024-10-05 18:04:32"
"26622","Bright Coloured Chiffon Scarf","10011001014835","31099407106340","hold","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/4_30e4a3fe-52e6-4598-a3a2-60e47ace1a08.jpg?v=1710921333","Hader Magdy","2024-10-05 17:44:23"
"26622","Everyday Linen Satin Scarf","10413097100398","31099407171876","hold","1","CreamBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_61f16c0a-2d79-422f-91c8-20c6e57b1f41.jpg?v=1725791016","Hader Magdy","2024-10-05 17:44:23"
"26625","Comfy Shirt","16499453605700","31099439055140","hold","1","Pastel Yellow / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_1b4d9be9-5736-4f0e-940e-3876c3b78227.jpg?v=1727254176","Hader Magdy","2024-10-05 17:31:05"
"26626","Basic Sleeveless Shirt","43499464704840","31099446493476","hold","1","HotPink / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_8f2a47d9-4dc3-4db6-b0eb-73e96512c580.jpg?v=1720630513","Hader Magdy","2024-10-05 16:41:42"
"26626","Plain Linen Dress","57496261700100","31099446591780","hold","1","Free size / Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_d3c837fd-514b-4c8b-9bf2-c5059a19c40f.jpg?v=1717600310","Hader Magdy","2024-10-05 16:41:42"
"26634","Portable Isdal","10088484141214","31099486863652","hold","2","Navy / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/6_7538c4e0-2e7d-41b8-977d-51beea432a7d.jpg?v=1709746341","Amira Ahmed","2024-10-05 12:35:10"
"26640","Printed Satin Kimono","23499666761600","31099516813604","hold","1","15 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_d92e068d-f612-4b64-ae25-1447d7c77c7a.jpg?v=1719421531","Amira Ahmed","2024-10-05 16:52:40"
"26641","Sleeveless Breathable Top","17499464200220","31099520942372","hold","1","Offwhite / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_c41feb1c-7038-4068-bc0e-c58b7c5bebba.jpg?v=1719150401","Amira Ahmed","2024-10-05 12:52:49"
"26668","Dots Crinkle Chiffon Scarf","10011020031008","31099655586084","hold","1","LightBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/htrJmEK8Cw3KVOQjfohYJsu40Tx4ujwuhObwhgk1_5d3db323-a4b1-43e2-afe2-a28ac5ca5d61.jpg?v=1706297549","Amira Ahmed","2024-10-05 16:59:51"
"26672","Lined Lycra Scarf","10011030810115","31099671544100","hold","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6.png?v=1715848971","Amira Ahmed","2024-10-05 17:09:13"
"26676","Lined Lycra Scarf","10011030810115","31099701723428","hold","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6.png?v=1715848971","Amira Ahmed","2024-10-05 17:14:57"
"26678","Pure Silk Linen Scarf","10011013686217","31099716927780","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/U1TgCbEdETamCv9NfVFPbsjrCN7XlLqrtQDxW6uQ_6470c50f-ff86-4d89-944a-ebb02748c85d.jpg?v=1707328570","Amira Ahmed","2024-10-05 17:19:19"
"26685","Flow Linen Dress","57099454716200","31099745468708","hold","1","Green / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_8c7ae7c4-91c8-4186-95a3-133175b49e21.jpg?v=1727023737","Amira Ahmed","2024-10-05 14:17:33"
"26696","Everyday Pullover","76090164021700","31099769159972","hold","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_3e11d9c4-46a1-429c-84d6-4a69e05def88.jpg?v=1727798779","Amira Ahmed","2024-10-05 17:42:07"
"26703","Plain Linen Dress","57496261700100","31099799437604","hold","1","Free size / Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_d3c837fd-514b-4c8b-9bf2-c5059a19c40f.jpg?v=1717600310","Amira Ahmed","2024-10-05 14:44:42"
"26707","Abaya Dress","57496261700100-2","31099818443044","NA","1","Offwhite / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_ce294cf3-c9a3-4351-a3e1-dde7a03e4bc7.jpg?v=1718276158","Amira Ahmed","2024-10-05 14:49:26"
"26711","Portable Isdal","10088484141214","31099839807780","hold","1","Navy / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/6_7538c4e0-2e7d-41b8-977d-51beea432a7d.jpg?v=1709746341","Amira Ahmed","2024-10-05 14:51:11"
"26721","Comfy Shirt","16499453616200","31099883258148","hold","1","Light green / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_b6335937-5931-4953-8e4a-85ac2c77931e.jpg?v=1712332863","Amira Ahmed","2024-10-05 18:04:42"
"26722","Comfy Shirt","16499453616200-2","31099883847972","NA","1","NeonGreen / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_e9239b25-6f01-4750-b27c-9bbeb5f41649.jpg?v=1727254218","Amira Ahmed","2024-10-05 18:06:57"
"26726","Basic Skirt","57499565423100","31099906851108","hold","1","Cafe / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_65b58827-cbdf-46f5-a5b5-0d8c7b6d8eb8.jpg?v=1716980712","Amira Ahmed","2024-10-05 15:20:16"
"26727","Comfy Shirt","16499453616200","31099923005732","hold","1","Light green / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_b6335937-5931-4953-8e4a-85ac2c77931e.jpg?v=1712332863","Amira Ahmed","2024-10-05 15:19:06"
"26727","Comfy Shirt","16499453605700","31099923104036","hold","1","Pastel Yellow / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_1b4d9be9-5736-4f0e-940e-3876c3b78227.jpg?v=1727254176","Amira Ahmed","2024-10-05 15:19:06"
"26735","Printed Gradient Scarf","60011010313134","31099957543204","hold","1","4","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_432f077b-9aee-4e38-85de-25e2a2f40ecf.jpg?v=1726058497","Amira Ahmed","2024-10-05 17:34:43"
"26737","Warmy Set","43090775121703","31099972026660","hold","1","Free Size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_71d9c5d4-1a09-4058-8bb0-e4e70e6a0ef8.jpg?v=1727803337","Amira Ahmed","2024-10-05 15:14:56"
"26890","Everyday Winter Set","57090775200400","31100953428260","hold","1","Free Size / Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_363346e9-57b3-4cc9-80bd-87d3800cd474.jpg?v=1727802845","Manar Mahmoud ","2024-10-05 18:51:53"
"26891","Snake Leather Vest","57090961109600","31100970434852","hold","1","Free Size / Brown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_5395af91-25b7-4fc2-930d-6312daa5b231.jpg?v=1727790315","Manar Mahmoud ","2024-10-05 18:16:34"
"26892","Cotton Lycra Turban","57422525200200","31100992356644","hold","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/57422525200200.jpg?v=1722199389","Manar Mahmoud ","2024-10-05 19:44:00"
"26892","Cotton Lycra Turban","57422525221700","31100992389412","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_d47c7f40-f6a5-4b36-92cc-558ecdcb131d.jpg?v=1722199402","Manar Mahmoud ","2024-10-05 19:44:00"
"26895","No Thread Underscarf","10022323000200","31101026697508","hold","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_a775c7ad-c3c3-4fbf-bc21-301702aae345.jpg?v=1727259065","Manar Mahmoud ","2024-10-05 18:40:07"
"26895","Lined Lycra Scarf","10011030810232","31101026730276","hold","1","Latte","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_fcc27e28-465d-4fa0-a8b5-b249b1e4768d.png?v=1715848972","Manar Mahmoud ","2024-10-05 18:40:08"
"26896","High Low Shirt","57499767316300","31101032562980","hold","1","LimeGreen / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_df08a070-5cd1-42ee-930a-b97faf48d920.jpg?v=1716983557","Manar Mahmoud ","2024-10-05 19:09:08"
"26898","Zip Up Sweatshirt","57090367804900","31101040853284","hold","1","Free Size / 5","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_3a38682a-7186-4a9f-8f48-a1b4bd81a598.jpg?v=1727793725","Manar Mahmoud ","2024-10-05 21:07:03"
