"Order Number","Channel","Payment Method","Subtotal","Shipping","Total","Status","Assigned To"," Created Date"
"Lvs40165","","Cash","225","50","275","shipped","Aya","2024-11-30 02:20:31"
"Lvs40230","","Cash","899.1","50","-49.9","shipped","Manar Mahmoud ","2024-11-30 03:39:19"
"Lvs40346","","Cash","855","60","915","shipped","Hader Magdy","2024-11-30 06:36:55"
"Lvs39832","","Cash","584.1","50","634.1","cancelled","LevoileSt","2024-11-29 08:15:54"
"Lvs39126","","Cash","1078.4","60","1138.4","cancelled","LevoileSt","2024-11-28 01:00:50"
"Lvs40269","","Cash","1690.4","80","1770.4","cancelled","LevoileSt","2024-11-30 04:57:44"
"Lvs39864","","Cash","154.8","90","244.8","cancelled","LevoileSt","2024-11-29 09:16:28"
"Lvs40472","","Cash","368","50","418","cancelled","LevoileSt","2024-11-30 08:39:13"
"Lvs38050","","Cash","1693.2","90","1783.2","cancelled","LevoileSt","2024-11-24 07:56:45"
"Lvs38680","","Cash","198","50","248","cancelled","LevoileSt","2024-11-26 10:32:24"
