"Order Number ","Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"," Assigned to"," Assigned at"
"55417","Stone Chiffon Scarf","10411001016367","31552844759332","hold","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10411001016367.jpg?v=1737468652","Amira Ahmed","2025-02-27 11:34:54"
"55436","Essential Shawl","60577011902200","31554022637860","hold","1","PowderPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_fb0d37e0-0844-4c0d-b21e-a5591f7cda73.jpg?v=1738485584","Aya","2025-02-27 10:49:36"
"55442","Must-Have Cotton Scarf","10413085327198","31554102722852","hold","2","LightSimon","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011013584271.jpg?v=1737469587","Aya","2025-02-27 11:08:40"
"55459","Fluffy Winter Shawl","60077174004903","31554277507364","hold","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/72_6923780f-f7d6-40d4-aceb-9ef7ad784cf3.jpg?v=1737469345","Aya","2025-02-27 11:17:17"
"55538","Light Gradient Cotton Scarf","60011010212117","31555348922660","hold","1","4","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_8f199ba0-252a-4e98-880c-00eb272dad89.jpg?v=1737468833","Aya","2025-02-27 12:57:38"
"55538","Cozy Cotton Scarf","10413095013898","31555349086500","NA","1","Turqoise","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/29_09196fce-3a61-444e-b8e3-5481f598535d.jpg?v=1737468811","Aya","2025-02-27 12:57:39"
"55541","Vital Chiffon Scarf (Small Size)","10512002221898","31555366256932","NA","1","AshBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/33_20ded0a1-20ab-41fc-bd99-5d8d9f514cff.jpg?v=1739187677","Aya","2025-02-27 12:53:10"
"55541","Vital Chiffon Scarf (Small Size)","10512002209698","31555366289700","NA","1","Brown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17_134dfd22-bef4-42a9-bd77-683dc0443f50.jpg?v=1739187677","Aya","2025-02-27 12:53:10"
"55545","Festival Kaftan","12596364632500","31555385360676","NA","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_c4c7e1bc-d374-4288-90e0-b959e234734d.jpg?v=1739175024","Manar Mahmoud ","2025-02-27 13:04:04"
"55566","Soulful Portable Mat","12588484670400","31555527901476","NA","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_1a4ddc84-f238-4ea9-b4af-48382accc51c.jpg?v=1740232642","Manar Mahmoud ","2025-02-27 16:28:26"
