"Order Number ","Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"," Assigned to"," Assigned at"
"36347","Gradient Cotton Scarf","60011010212170","31217604460836","hold","1","17","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_b22b5ef6-abce-4471-b90c-80856c07a99a.jpg?v=1726064599","Manar Mahmoud ","2024-11-20 15:46:42"
"37535","Whisper Short Tassels Shawl","60077074159217","31223878189348","NA","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_35643935-b9ac-40fa-b2fd-6b1a3f978483.jpg?v=1729514214","Aya","2024-11-23 11:54:29"
"37828","Leopard Winter Shawl","60077174166302","31226929807652","hold","1","4","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23_ddeda020-22b0-40f3-9237-047b740f22cf.jpg?v=1727360732","Aya","2024-11-24 13:20:52"
"37855","Sleeveless Breathable Top","17499464221740","31227172389156","hold","1","Black / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_87433ef8-a486-454f-a12d-2e32d0dbb3e4.jpg?v=1719150425","Aya","2024-11-24 15:11:03"
"37855","Sleeveless Breathable Top","17499464200840","31227172421924","hold","1","Beige / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_46f315f6-4d25-44dc-af59-206cf53381aa.jpg?v=1719150429","Aya","2024-11-24 15:11:03"
"37855","Sleeveless Breathable Top","17499464200240","31227172454692","hold","1","Offwhite / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_c41feb1c-7038-4068-bc0e-c58b7c5bebba.jpg?v=1719150401","Aya","2024-11-24 15:11:03"
"37861","Printed Gradient Scarf","60011010313150","31227226751268","hold","1","16","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_4a3192e1-b4c5-43f9-b448-1d15da5d272c.jpg?v=1724597428","Aya","2024-11-24 15:30:30"
"37861","Tulip Turkish Clips","60444040102100","31227226816804","NA","1","Simon","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_fdb613ff-29f7-439d-859f-97d59da22514.jpg?v=1717325960","Aya","2024-11-24 15:30:31"
"37829","Lineup Wool Shirt","66590144621700","31226936525092","NA","1","2 / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_d8c80a95-288c-4610-af38-bf614080563a.jpg?v=1732190646","Aya","2024-11-24 13:28:25"
"37830","Must-Have Cotton Scarf","10413085327198","31226965262628","hold","1","LightSimon","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011013584271.jpg?v=1723730263","Aya","2024-11-24 19:16:22"
"37990","Wide Leg Basic Pants","14590550421740","31229004316964","NA","1","Black / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_e71b01ca-1d49-4bb3-8f79-404b382cd3bd.jpg?v=1732197724","Amira Ahmed","2024-11-25 11:30:31"
"38012","Plain Magnetic Pin","60444142100100","31229192405284","hold","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_715571be-b310-42a7-9eaa-87cc31d3568a.jpg?v=1717321132","Manar Mahmoud ","2024-11-25 11:14:12"
"38050","Whisper Long Tassels Shawl","60077074090004","31229584638244","NA","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_e5457403-82fe-448a-bcd9-e87fc1a5a025.jpg?v=1729513311","Manar Mahmoud ","2024-11-26 18:41:06"
"38050","Plain F Lycra Scarf","10413080630598","31229584736548","hold","1","Rice White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_0b9a61b3-3618-42ad-ac86-f574d1e78b88.jpg?v=1727273037","Manar Mahmoud ","2024-11-26 18:41:06"
"38187","Acid Sweatpants","43590544821740","31231251448100","NA","1","WashedBlack / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_8f2f613d-34dc-432e-b4f6-dc9e52dd9797.jpg?v=1731602504","Manar Mahmoud ","2024-11-25 13:51:56"
"38228","Vital Chiffon Scarf (Small Size)","10011020022012","31231492817188","shortage","1","OatBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_aaed6b97-4a8e-4128-94fc-98041b4c7cef.jpg?v=1732113494","Aya","2024-11-26 13:04:23"
"38237","Full Neck Underscarf","10022424308200","31231529910564","hold","1","Maroon","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_af6d0433-4a6c-4ead-a23f-fed94f0c8543.jpg?v=1728396863","Aya","2024-11-26 13:53:13"
"38237","Cozy Cotton Scarf","10011030950069","31231529976100","hold","1","RubyRed","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_4ce33553-8a50-4f52-ae89-73ee02a306b7.jpg?v=1728837299","Aya","2024-11-26 13:53:13"
"38242","Fairy Tale Scarf","10011010141087","31231541870884","hold","1","BuffBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_15258fd7-3c82-4ce9-ac58-9018862a6cff.jpg?v=1724337390","Aya","2024-11-26 14:06:19"
"38243","Vital Shirt","17499459900220","31231545344292","hold","1","Offwhite / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_b28806f3-b88a-4439-8f1b-501653fa4deb.jpg?v=1719304803","Aya","2024-11-26 14:13:07"
"38245","Short Basic Fit Pullover","10090165600400","31231578472740","hold","1","Free Size / LightBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_3b58da9a-20c4-4aaf-9a10-418afecd6986.jpg?v=1727689656","Aya","2024-11-26 14:31:24"
"38247","Essential Shawl","60577011908200","31231587189028","NA","1","22","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_60e6f56b-784a-41cb-b0db-34b8b747e6d0.jpg?v=1729690710","Aya","2024-11-26 14:43:39"
"38247","Whisper Short Tassels Shawl","60077074159001","31231587352868","NA","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_871917f2-eb06-49b8-9d4d-78e9de40ce68.jpg?v=1729514162","Aya","2024-11-26 14:43:39"
"38247","Essential Shawl","60077074119020","31231587385636","hold","1","13","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/106_2ed2cd87-1d00-4554-aba5-dd107e9bbdd8.jpg?v=1727596150","Aya","2024-11-26 14:43:40"
"38248","Vital Chiffon Scarf (Big Size)","10011020023166","31231591350564","NA","1","OliveDrab","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/50_3694940f-591f-422b-96c9-8a00ac258bef.jpg?v=1731514068","Aya","2024-11-26 14:58:08"
"38248","Vital Chiffon Scarf (Big Size)","10011020023155","31231591416100","NA","1","BottleGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/45_bd66e081-9b7b-40e2-abde-c4518df8f2de.jpg?v=1731514089","Aya","2024-11-26 14:58:08"
"38248","Vital Chiffon Scarf (Big Size)","10011020023229","31231591514404","NA","1","DustyRose","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/66_c3af7302-d76c-487c-987e-c1586313d4e1.jpg?v=1731514102","Aya","2024-11-26 14:58:08"
"38248","Vital Chiffon Scarf (Big Size)","10011020023113","31231591547172","NA","1","FawnBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/34_b88729b4-274a-477c-89b2-4052754cd329.jpg?v=1731514100","Aya","2024-11-26 14:58:08"
"38248","Vital Chiffon Scarf (Big Size)","10011020023078","31231591612708","NA","1","PlumPurple","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/27_850e4a4b-58fd-4d28-bd4f-cbf1cee93c9e.jpg?v=1731514054","Aya","2024-11-26 14:58:09"
"38250","Must Have Shirt","57590441121700","31231601377572","NA","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_5c87f95f-73b1-4cca-b19e-d4b5a35151f0.jpg?v=1732117780","Aya","2024-11-26 15:00:22"
"38252","Double-faced Leopard Winter Shawl","60077174148301","31231604392228","hold","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21_5b6116e8-15be-4e4a-84fd-149ca6d89590.jpg?v=1728992430","Aya","2024-11-26 15:08:54"
"38252","Leopard Winter Shawl","60077174166301","31231604424996","hold","1","3","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/22_ee5baf7a-0106-4d91-85d4-2a210ba93fc6.jpg?v=1727360743","Aya","2024-11-26 15:08:54"
"38253","Moonlit Chiffon Scarf","10011001015517","31231611306276","hold","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_947c03ea-84f6-4802-a548-afe4010bc451.jpg?v=1717410657","Aya","2024-11-26 15:14:33"
"38254","Leopard Winter Shawl","60077174166302","31231622545700","hold","2","4","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23_ddeda020-22b0-40f3-9237-047b740f22cf.jpg?v=1727360732","Aya","2024-11-26 15:15:03"
"38254","Double-faced Leopard Winter Shawl","60077174148301","31231622578468","hold","3","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21_5b6116e8-15be-4e4a-84fd-149ca6d89590.jpg?v=1728992430","Aya","2024-11-26 15:15:03"
"38255","Cozy Cotton Scarf","10011030950069","31231622611236","hold","1","RubyRed","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_4ce33553-8a50-4f52-ae89-73ee02a306b7.jpg?v=1728837299","Aya","2024-11-26 15:15:32"
"38255","Double-faced Leopard Winter Shawl","60077174148301","31231622644004","hold","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21_5b6116e8-15be-4e4a-84fd-149ca6d89590.jpg?v=1728992430","Aya","2024-11-26 15:15:32"
"38256","Whisper Short Tassels Shawl","60077074159002","31231625429284","hold","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_e61daea4-41f3-47f1-a80d-73ba9d76b4dc.jpg?v=1729514211","Aya","2024-11-26 15:19:59"
"38256","Whisper Short Tassels Shawl","60077074159001","31231625462052","NA","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_871917f2-eb06-49b8-9d4d-78e9de40ce68.jpg?v=1729514162","Aya","2024-11-26 15:19:59"
"38257","Easy Opened Wrap Scarf","10413098612597","31231636734244","NA","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_317edb7e-0688-44f9-a3fb-42c1ca0e354f.jpg?v=1729682522","Aya","2024-11-26 15:26:26"
"38306","Easy Opened Wrap Scarf","10413098621797","31231968117028","NA","2","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_512f4e11-8873-4d4c-b1ad-93b594da942e.jpg?v=1729682525","Manar Mahmoud ","2024-11-26 17:27:01"
"38306","Easy Opened Wrap Scarf","10413098600297","31231968149796","NA","2","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_758bbc0a-8b9d-40f4-bfdd-1953a2826fa5.jpg?v=1729682492","Manar Mahmoud ","2024-11-26 17:27:02"
