"Order Number","Channel","Payment Method","Subtotal","Shipping","Total","Status","Assigned To"," Created Date"
"Lvs37706","","Cash","440","50","490","prepared","Aya","2024-11-23 11:49:10"
"Lvs37861","","Visa","787.6","50","837.6","hold","Aya","2024-11-23 09:58:34"
"Lvs37894","","Cash","642.6","50","692.6","prepared","Manar Mahmoud ","2024-11-24 02:31:41"
"Lvs37914","","Visa","887.4","50","937.4","prepared","Manar Mahmoud ","2024-11-24 08:03:58"
"Lvs38050","","Cash","1693.2","90","1783.2","hold","Manar Mahmoud ","2024-11-24 07:56:45"
"Lvs38185","","Cash","884","50","934","fulfilled","Manar Mahmoud ","2024-11-25 11:07:46"
"Lvs38228","","Cash","2896","90","2986","prepared","Aya","2024-11-25 01:29:20"
"Lvs38237","","Cash","460","80","540","hold","Aya","2024-11-25 01:49:46"
"Lvs38245","","Cash","640","50","690","prepared","Aya","2024-11-25 02:14:58"
"Lvs38247","","Cash","1891.2","50","1941.2","hold","Aya","2024-11-25 02:18:28"
"Lvs38248","","Cash","1353.6","50","1403.6","hold","Aya","2024-11-25 02:20:39"
"Lvs38250","","Cash","690","50","740","fulfilled","Aya","2024-11-25 02:25:37"
"Lvs38255","","Cash","541.8","60","601.8","hold","Aya","2024-11-25 02:36:46"
"Lvs38256","","Visa","642.6","80","722.6","hold","Aya","2024-11-25 02:37:47"
"Lvs38316","","Visa","698.4","95","793.4","fulfilled","Manar Mahmoud ","2024-11-25 05:27:48"
"Lvs38349","","Cash","2940","50","2990","hold","Aya","2024-11-25 07:16:00"
"Lvs38357","","Cash","840","50","890","fulfilled","Aya","2024-11-25 07:46:04"
"Lvs38363","","Cash","293.25","95","388.25","hold","Aya","2024-11-25 08:15:04"
"Lvs38433","","Cash","220","90","310","fulfilled","Manar Mahmoud ","2024-11-26 03:58:12"
"Lvs38216","","Cash","1179.2","50","1229.2","fulfilled","Manar Mahmoud ","2024-11-25 12:45:23"
"Lvs38446","","Visa","3230.4","50","3280.4","hold","Manar Mahmoud ","2024-11-26 06:45:33"
"Lvs38479","","Visa","2430","50","2480","hold","Aya","2024-11-26 10:08:33"
"Lvs38700","","Cash","403.2","50","453.2","prepared","Aya","2024-11-27 01:30:39"
"Lvs38701","","Cash","417.6","50","467.6","hold","Aya","2024-11-27 02:21:41"
"Lvs38702","","Cash","595.2","60","655.2","prepared","Aya","2024-11-27 03:28:13"
"Lvs38646","","Cash","663","80","743","fulfilled","Aya","2024-11-26 08:25:19"
"Lvs38650","","Cash","364.2","50","414.2","fulfilled","Aya","2024-11-26 08:34:20"
"Lvs38651","","Cash","4437.2","90","4527.2","fulfilled","Aya","2024-11-26 08:34:27"
"Lvs38656","","Cash","781.6","50","831.6","prepared","Manar Mahmoud ","2024-11-26 09:05:14"
"Lvs38658","","Cash","2424","50","2474","fulfilled","Manar Mahmoud ","2024-11-26 09:06:45"
"Lvs38665","","Visa","1760","50","1810","fulfilled","Manar Mahmoud ","2024-11-26 09:28:54"
"Lvs38677","","Cash","813","90","903","hold","Manar Mahmoud ","2024-11-26 10:16:34"
"Lvs38689","","Cash","1178.1","50","1228.1","prepared","Aya","2024-11-26 11:34:27"
"Lvs38694","","Visa","444","90","534","prepared","Aya","2024-11-27 12:31:25"
"Lvs38697","","Visa","613.6","60","673.6","prepared","Aya","2024-11-27 12:41:00"
"Lvs38715","","Visa","571.2","50","621.2","fulfilled","Manar Mahmoud ","2024-11-27 05:26:55"
"Lvs38721","","Cash","1130.4","50","1180.4","prepared","Manar Mahmoud ","2024-11-27 06:20:31"
"Lvs38566","","Cash","346","95","441","shipped","Aya","2024-11-26 03:42:27"
"Lvs38571","","Visa","623.2","50","673.2","prepared","Manar Mahmoud ","2024-11-26 03:55:35"
"Lvs38579","","Cash","1157.8","60","1217.8","hold","Aya","2024-11-26 04:06:18"
"Lvs38596","","Cash","366","50","416","fulfilled","Aya","2024-11-26 05:21:37"
"Lvs38599","","Cash","1147.75","50","1197.75","hold","Manar Mahmoud ","2024-11-26 05:38:35"
"Lvs38606","","Cash","75","50","125","fulfilled","Aya","2024-11-26 05:56:13"
"Lvs38636","","Cash","880","95","975","fulfilled","Manar Mahmoud ","2024-11-26 07:55:34"
