"Order Number ","Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"," Assigned to"," Assigned at"
"50767","Cozy Cotton Scarf","10011030950113","31396533698852","hold","1","Brown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21_5976761b-8981-43a1-a899-dc1989c027bc.jpg?v=1737468807","Hader Magdy","2025-02-01 11:44:03"
"50874","Easy Opened Wrap Scarf","10413098623197","31398090440996","hold","1","Almond","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_7bd98276-7df1-498e-9934-e4300d7a8f4b.jpg?v=1737626660","Manar Mahmoud ","2025-02-01 11:49:01"
"50957","Kuwaiti Basic Scarf","10011030975022","31400144732452","hold","2","Greyish","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_4ae645be-35ec-48f4-9d9b-359bf7ccc8aa.jpg?v=1737469239","Toaa Aisem ","2025-02-01 11:03:19"
"50985","Plain F Lycra Scarf","10413080612698","31400971600164","hold","1","MushroomGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_7298e23f-f63f-4896-a29c-c8439eaaed1d.jpg?v=1737469258","Toaa Aisem ","2025-02-01 17:19:00"
"50985","Cozy Cotton Scarf","10011030950199","31400971764004","hold","1","Steel Blue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/41_7d91e68c-b5df-479c-b483-da2b417787d2.jpg?v=1737468809","Toaa Aisem ","2025-02-01 17:19:01"
"50988","Basic Clips Underscarf","10422424026100","31401135604004","hold","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_2cefb96d-9643-4c0a-a6e1-b0827993d5e7.jpg?v=1737468680","Toaa Aisem ","2025-02-01 12:40:10"
"51014","Plain Cotton Lycra Scarf","10011030951101","31401440444708","hold","1","Dewberry","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_67a4bdf6-7b22-48df-af2e-750da4020ca5.jpg?v=1737469672","Toaa Aisem ","2025-02-01 17:21:33"
"50792","Short Basic Fit Pullover","10090165605200","31396875862308","hold","1","Free Size / Light Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/19_93de19bb-ca48-4e40-af35-42d83e902aff.jpg?v=1737469800","Hader Magdy","2025-02-01 18:18:40"
"51037","Ocean Whisper Chiffon Scarf","10411001092024","31401613099300","hold","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_c4cd0965-c667-415b-8c21-937c7f4d903c.jpg?v=1737468618","Hader Magdy","2025-02-02 10:44:34"
"51056","Must-Have Cotton Scarf","10413085327198","31402070376740","hold","1","LightSimon","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011013584271.jpg?v=1737469587","Manar Mahmoud ","2025-02-02 12:10:06"
"51096","Buttoned Wool Jacket","57090960100320","31402800939300","hold","1","S/M / CreamBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_863f61b9-557b-4dcd-8e80-1399e772439e.jpg?v=1737469437","Aya","2025-02-02 12:23:03"
"51112","Fairy Tale Scarf","10011010141217","31403585175844","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_509badd5-4ef1-450f-a714-0e0d5c57f3cf.jpg?v=1737469647","Hader Magdy","2025-02-02 14:17:10"
"51130","Double Sided Tape","10488686240100","31403753603364","hold","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_fab517a3-2cf2-4a9e-85f3-8f62f5a50b4e.jpg?v=1737469289","Aya","2025-02-02 14:17:48"
"51130","Matte Magnet Pin","60444142423200","31403753636132","hold","2","9","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_74e5718e-ad62-4022-8bab-d2e9103c3b66.jpg?v=1737469896","Aya","2025-02-02 14:17:48"
"50842","No Thread Underscarf","10022323013200","31403859804452","hold","1","Oxford Blue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15_8fc18f93-c5e6-432b-a7ce-c5d870683f5b.jpg?v=1737468670","Aya","2025-02-02 15:17:13"
"51086","No Thread Underscarf","10422323036800","31402625990948","hold","1","AlmondBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_962bdf2c-426b-49ab-98fd-26648bb8269b.jpg?v=1737468672","Aya","2025-02-02 15:18:30"
"51086","Kuwaiti Basic Scarf","10011030975114","31402626154788","hold","1","StoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_7bed5185-c6d5-49f5-b1ed-979731b5b790.jpg?v=1737469240","Aya","2025-02-02 15:18:31"
"51086","Plain Cotton Lycra Scarf","10413095103198","31402626187556","hold","1","DustyPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/20_fc201072-046c-4920-8fbc-840852ad74b3.jpg?v=1737469672","Aya","2025-02-02 15:18:31"
"51146","Double Sided Tape","10488686240100","31403923079460","hold","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_fab517a3-2cf2-4a9e-85f3-8f62f5a50b4e.jpg?v=1737469289","Manar Mahmoud ","2025-02-02 16:33:29"
"51153","Cozy Cotton Scarf","10011030950168","31404000051492","hold","1","Olive","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/37_9c4a6836-f99f-48ee-979a-bcc9c255e1b3.jpg?v=1737468809","Manar Mahmoud ","2025-02-02 16:52:26"
