"Order Number ","Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"," Assigned to"," Assigned at"
"53405","Leopard Double Face Jacket","68590966171900","31434569285924","NA","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_d2b98b3c-dbf6-45ae-b2ac-95c5c0b472e8.jpg?v=1737631775","Manar Mahmoud ","2025-02-16 19:14:48"
"53454","Essential Shawl","60577011921700","31434782769444","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/116.jpg?v=1738485584","Manar Mahmoud ","2025-02-17 11:34:06"
"53646","Electronic Counter","10088484343201","31436705726756","hold","1","8","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_2bebcb96-376e-4d35-ac68-91dfc7b9263f.jpg?v=1737469089","Hader Magdy","2025-02-18 11:59:37"
"53823","Light Gradient Cotton Scarf","60011010212155","31438520713508","hold","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_c7530924-f81e-4351-8ec3-d5f006558aa3.jpg?v=1737468832","Manar Mahmoud ","2025-02-18 16:01:07"
"53891","Fairy Tale Scarf","10011010141217","31439066497316","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_509badd5-4ef1-450f-a714-0e0d5c57f3cf.jpg?v=1737469647","Amira Ahmed","2025-02-19 11:10:13"
"53891","Modal Cotton Scarf","10413095700198","31439066530084","hold","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_b519578a-8dfb-4d2e-83b0-9fdddfe7154a.jpg?v=1737469643","Amira Ahmed","2025-02-19 11:10:13"
"53976","Essential Shawl","60577011921700","31440490103076","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/116.jpg?v=1738485584","Amira Ahmed","2025-02-19 13:52:07"
"53884","Printed Satin Square Scarf","10414055147599","31439013773604","hold","1","10","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_bd16bc7e-1d5c-4ea5-8983-e15d8967e929.jpg?v=1737468872","Amira Ahmed","2025-02-19 13:50:48"
"53978","Easy Closed Wrap Scarf","10513094421396","31440522838308","NA","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_cb979c31-36d0-41d7-bc8a-f63956b6d7f4.jpg?v=1737625364","Aya","2025-02-19 13:58:25"
"53978","Easy Closed Wrap Scarf","10513094442096","31440522871076","NA","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_7d7ad189-1b23-4c79-875c-7f628cdf44e8.jpg?v=1737625362","Aya","2025-02-19 13:58:26"
"53980","Houndstooth Shawl","60077174122304","31440532734244","hold","2","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/36_47637ae7-926a-4e30-94b6-f43a99fcb23b.jpg?v=1737469869","Manar Mahmoud ","2025-02-19 13:55:51"
"53980","Casual Fur Jacket","16590964021700","31440532799780","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_178b46f4-8a26-414d-ad21-186ef6a85cdd.jpg?v=1737468453","Manar Mahmoud ","2025-02-19 13:55:52"
"53983","Waves Chiffon Scarf","10412008600298","31440559866148","NA","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_9c53fcfc-196c-4776-8e67-a24082031dfa.jpg?v=1737893209","Amira Ahmed","2025-02-19 14:33:32"
"53988","Bocca Cardigan","76590696304900","31440617603364","hold","1","Orange / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_652b188f-0719-4a7c-aff0-dbb12ce3cddd.jpg?v=1737468283","Hader Magdy","2025-02-19 16:09:05"
"53991","Portable Mat","10488484144214","31440624746788","hold","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/JkXrDITRQTklKpFWlx9kNS2fWZMgr2ZSC1aY6xis_556ef20c-cdb6-421b-aa04-ed6f62b6a093.jpg?v=1737469320","Hader Magdy","2025-02-19 16:06:43"
"53991","Portable Skirt","12488484221400","31440624812324","hold","1","Navy / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/3_5143499a-9aca-407d-a7a9-31eb3b9f2f05.jpg?v=1737469465","Hader Magdy","2025-02-19 16:06:43"
"54004","Vital Chiffon Scarf (Small Size)","10512002200198","31441953095972","NA","2","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_32c0395f-8a5d-44bb-9d61-3972afe702f6.jpg?v=1739187678","Manar Mahmoud ","2025-02-19 16:05:49"
"53993","Easy Opened Wrap Scarf","10513098621797","31440647160100","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_512f4e11-8873-4d4c-b1ad-93b594da942e.jpg?v=1737468504","Amira Ahmed","2025-02-19 16:03:12"
"53995","Plain Khemar Isdal","90566026121700","31440660496676","NA","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_a13412c2-aaad-4083-8407-a742b0f4dc4f.jpg?v=1739894552","Amira Ahmed","2025-02-19 16:04:16"
"53999","Lined Lycra Scarf","10513081026898","31440681271588","hold","1","Latte","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_fcc27e28-465d-4fa0-a8b5-b249b1e4768d.png?v=1737469168","Aya","2025-02-19 16:15:10"
"54000","Breathable Sleeveless Dress","16499262200240","31441226268964","hold","1","Offwhite / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_836e83bd-b0f5-4061-9c0f-a5b507d2053c.jpg?v=1737469095","Aya","2025-02-19 16:14:21"
"54011","Kuwaiti Basic Scarf","10413097509798","31443663683876","NA","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_4d5df899-700c-4e86-a301-9b9577d144aa.jpg?v=1739111812","Hader Magdy","2025-02-20 10:40:46"
"54011","Kuwaiti Basic Scarf","10011030975004","31443663749412","hold","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_20980b43-c0b3-4ed9-97a7-4bede3e2e58c.jpg?v=1739111812","Hader Magdy","2025-02-20 10:40:46"
"54014","Easy Ready Wrap Chiffon Scarf","10412006921796","31443797279012","NA","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_a5aa501a-5c6e-4889-abc4-3db87135f9ed.jpg?v=1737468065","Hader Magdy","2025-02-20 10:43:18"
"54016","Plain F Lycra Scarf","10413080628998","31444247773476","hold","1","Mauve","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_40ef7150-702c-4b9a-af78-a5359adfa0e0.jpg?v=1737469258","Hader Magdy","2025-02-20 10:52:38"
"54016","Plain F Lycra Scarf","10413080612698","31444247839012","hold","1","MushroomGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_7298e23f-f63f-4896-a29c-c8439eaaed1d.jpg?v=1737469258","Hader Magdy","2025-02-20 10:52:38"
"54022","Lined Linen Scarf","10011030977010","31444502380836","hold","1","Beige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f753bf4e-a4de-4ecc-8601-b882208ad316.jpg?v=1737469256","Hader Magdy","2025-02-20 11:23:47"
"54024","Essential Coat","62590964415800","31444508836132","hold","1","Mint / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_a1d0d942-56d5-4962-b99e-cf13fa7ea624.jpg?v=1737468466","Hader Magdy","2025-02-20 11:47:02"
"54024","Short Basic Fit Pullover","10590165600200","31444508901668","hold","1","Free Size / Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_3f6cef58-9ef8-4bad-8705-b3005188d3b9.jpg?v=1737469800","Hader Magdy","2025-02-20 11:47:02"
"54025","Basic Lycra Pack Scarf","10011030969217","31444519420196","hold","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_b6aeb57b-509e-42e3-99c3-ae8596efbff2.jpg?v=1737469589","Hader Magdy","2025-02-20 10:59:07"
"54025","Plain Cotton Lycra Scarf","10513095142098","31444519452964","NA","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/29_afb1b636-1ad3-4f42-96b9-088ae24d320e.jpg?v=1738945212","Hader Magdy","2025-02-20 10:59:07"
"54028","Gucci Winter Shawl","60077174165302","31444920172836","hold","1","6","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/125.jpg?v=1737469332","Hader Magdy","2025-02-20 11:18:59"
