"Order Number ","Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"," Assigned to"," Assigned at"
"17805","Maze Chiffon Scarf","10011001014809","15252676247844","shortage","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/3_0a4b657f-07fa-4989-a5be-2b6f2dae7c13.jpg?v=1710921305","mariam","2024-08-14 17:40:21"
"17805","Basic Denim Shirt","43499462518300","15252676280612","factory","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6f103ff7-7e0c-4b76-bd28-430350bd038c.jpg?v=1722434754","mariam","2024-08-14 17:40:21"
"18837","Wide Comfy Pants","10090561500420","15267305849124","shortage","1","40*105 CM S/M 45*115 CM L/XL / Beige-S/M / Cotton","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/bv9l63zJz5dhI6PwcbBQHQV8jv7jTetfNFOW85py_b3de7993-78f6-4847-8a03-ff6758e1fb21.jpg?v=1706295410","mariam","2024-08-14 17:10:39"
"18837","Basic Denim Shirt","43499462518300","15267305947428","factory","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6f103ff7-7e0c-4b76-bd28-430350bd038c.jpg?v=1722434754","mariam","2024-08-14 17:10:39"
"19076","Butterfly Shirt","15499767204800","15270164660516","shortage","1","HotPink / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_00cb315c-e126-4576-b0a2-ac3360532d69.jpg?v=1716985882","Safaa Salah ","2024-08-14 17:51:24"
"19076","Basic Denim Shirt","43499462518300","15270164726052","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6f103ff7-7e0c-4b76-bd28-430350bd038c.jpg?v=1722434754","Safaa Salah ","2024-08-14 12:12:21"
"19396","Basic Denim Shirt (Pre-Order)","43499462518300","15274522706212","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6f103ff7-7e0c-4b76-bd28-430350bd038c.jpg?v=1722434754","Amira Ahmed","2024-08-15 11:32:34"
"19429","Basic Denim Shirt (Pre-Order)","43499462518300","15274957734180","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6f103ff7-7e0c-4b76-bd28-430350bd038c.jpg?v=1722434754","Manar Mahmoud ","2024-08-15 11:06:58"
"19441","Basic Denim Shirt (Pre-Order)","43499462518300","15275387257124","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6f103ff7-7e0c-4b76-bd28-430350bd038c.jpg?v=1722434754","Manar Mahmoud ","2024-08-15 11:39:56"
"19444","Basic Denim Shirt (Pre-Order)","43499462518300","15275439784228","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6f103ff7-7e0c-4b76-bd28-430350bd038c.jpg?v=1722434754","Manar Mahmoud ","2024-08-15 11:43:27"
"19474","Basic Denim Shirt (Pre-Order)","43499462518300","15276063752484","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6f103ff7-7e0c-4b76-bd28-430350bd038c.jpg?v=1722434754","Amira Ahmed","2024-08-15 12:24:58"
