"Order Number ","Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"," Assigned to"," Assigned at"
"55183","Matte Magnet Pin","60444142400100","31548140781860","hold","1","4","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_42c14fb6-adba-4e84-9092-4f6bd7d55fb4.jpg?v=1737469896","Aya","2025-02-25 14:01:19"
"55183","Cotton Crinkle Modal","10011030959160","31548141207844","hold","1","MintGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_0fd16834-a05a-4325-ab9b-c37471e97ebe.jpg?v=1737469161","Aya","2025-02-25 14:01:20"
"55266","Cotton Kuwaiti Underscarf","10022323712900","31548884189476","hold","1","Dark Channel Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_6a3644a5-c99b-4039-9083-4cfa8ec928ed.jpg?v=1737468676","Hader Magdy","2025-02-26 11:07:34"
"55266","Matte Magnet Pin","60444142411800","31548884287780","hold","1","7","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_235400a4-19ba-4c4e-a3b1-3c8d02411fd9.jpg?v=1737469896","Hader Magdy","2025-02-26 11:07:35"
"55266","Basic Lycra Pack Scarf","10413096936598","31548884451620","hold","1","SandBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_8aec2952-adc4-4458-8b41-7c3029762b47.jpg?v=1737469589","Hader Magdy","2025-02-26 11:07:35"
"55313","Breathable Sleeveless Dress","16499262200240","31549509697828","hold","1","Offwhite / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_836e83bd-b0f5-4061-9c0f-a5b507d2053c.jpg?v=1737469095","Aya","2025-02-26 11:08:53"
"55319","Modal Cotton Scarf","10011030957177","31549626646820","hold","1","BabyBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_2ab03c50-b610-4d95-a9bc-5c0dc2848059.jpg?v=1737469644","Support 1","2025-02-26 11:22:45"
"55319","Modal Cotton Scarf","10011030957260","31549626712356","hold","1","Creamy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_514b8780-b538-4055-ba1c-1d4a2c384874.jpg?v=1737469643","Support 1","2025-02-26 11:22:45"
"55328","Festival Kaftan","12596364632500","31549881254180","NA","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_c4c7e1bc-d374-4288-90e0-b959e234734d.jpg?v=1739175024","Hader Magdy","2025-02-26 11:14:36"
"55338","Modal Cotton Scarf","10011030957260","31550037754148","hold","2","Creamy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_514b8780-b538-4055-ba1c-1d4a2c384874.jpg?v=1737469643","Manar Mahmoud ","2025-02-26 11:24:31"
